row_id,model,sale_price,predicted_price,residual,absolute_residual,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,ADDRESS,ZIP CODE
101,ridge_alpha_100000,139657500.0,6633309.333951827,133024190.66604817,133024190.66604817,1,FASHION,25 LUXURY HOTELS                           ,63-67 WEST 35TH STREET,10001
7843,ridge_alpha_100000,135000000.0,2965899.1205192693,132034100.87948073,132034100.87948073,3,DOWNTOWN-METROTECH,26 OTHER HOTELS                            ,90 SANDS STREET,11201
573,ridge_alpha_100000,131667000.0,2317963.1301260437,129349036.86987396,129349036.86987396,1,MIDTOWN CBD,22 STORE BUILDINGS                         ,727 5TH AVENUE,10022
118,ridge_alpha_100000,126000000.0,3402970.233981022,122597029.76601897,122597029.76601897,1,FLATIRON,21 OFFICE BUILDINGS                        ,31 WEST 27TH STREET,10001
502,ridge_alpha_100000,124700000.0,2441338.5683524385,122258661.43164757,122258661.43164757,1,JAVITS CENTER,21 OFFICE BUILDINGS                        ,504-514 WEST 34TH   STREET,10001
15012,ridge_alpha_100000,125000000.0,2972864.555696985,122027135.44430302,122027135.44430302,4,ELMHURST,08 RENTALS - ELEVATOR APARTMENTS           ,90-02 QUEENS BOULEVARD,11373
99,ridge_alpha_100000,128177800.0,6883351.750070633,121294448.24992937,121294448.24992937,1,FASHION,25 LUXURY HOTELS                           ,311 WEST 39TH   STREET,10018
7840,ridge_alpha_100000,121313223.0,4697849.099294185,116615373.90070581,116615373.90070581,3,DOWNTOWN-METROTECH,21 OFFICE BUILDINGS                        ,77 SANDS STREET,11201
693,ridge_alpha_100000,118000000.0,2769497.0307615567,115230502.96923845,115230502.96923845,1,MURRAY HILL,26 OTHER HOTELS                            ,150 EAST 34TH   STREET,10016
2186,ridge_alpha_100000,110000000.0,2068375.2744625686,107931624.72553743,107931624.72553743,2,KINGSBRIDGE HTS/UNIV HTS,32 HOSPITAL AND HEALTH FACILITIES          ,100 WEST KINGSBRIDGE RD,10468
39,ridge_alpha_100000,107250000.0,1704134.2290077289,105545865.77099226,105545865.77099226,1,CHELSEA,22 STORE BUILDINGS                         ,258 8 AVENUE,10011
154,ridge_alpha_100000,109000000.0,4706105.62445877,104293894.37554123,104293894.37554123,1,GREENWICH VILLAGE-CENTRAL,21 OFFICE BUILDINGS                        ,817 BROADWAY,10003
92,ridge_alpha_100000,108000000.0,4684738.794354636,103315261.20564537,103315261.20564537,1,FASHION,21 OFFICE BUILDINGS                        ,240 WEST 35TH STREET,10001
718,ridge_alpha_100000,109915000.0,7951555.869500274,101963444.13049972,101963444.13049972,1,TRIBECA,25 LUXURY HOTELS                           ,370 CANAL STREET,10013
98,ridge_alpha_100000,105592700.0,6444723.458125117,99147976.54187489,99147976.54187489,1,FASHION,25 LUXURY HOTELS                           ,341 WEST 36TH   STREET,10018
7841,ridge_alpha_100000,102873750.0,4779738.366845345,98094011.63315466,98094011.63315466,3,DOWNTOWN-METROTECH,21 OFFICE BUILDINGS                        ,175 PEARL STREET,11201
7839,ridge_alpha_100000,98463962.0,4668276.991943379,93795685.00805663,93795685.00805663,3,DOWNTOWN-METROTECH,21 OFFICE BUILDINGS                        ,117 ADAMS STREET,11201
113,ridge_alpha_100000,93550000.0,1136269.3285990874,92413730.67140092,92413730.67140092,1,FINANCIAL,26 OTHER HOTELS                            ,52 WILLIAM STREET,10005
111,ridge_alpha_100000,100107200.0,8194546.839420803,91912653.1605792,91912653.1605792,1,FINANCIAL,25 LUXURY HOTELS                           ,8 STONE STREET,10004
46,ridge_alpha_100000,92007576.0,874782.3207654814,91132793.67923452,91132793.67923452,1,CHELSEA,26 OTHER HOTELS                            ,216-222 WEST 23RD   STREET,10011
714,ridge_alpha_100000,93000000.0,1903864.659012814,91096135.34098719,91096135.34098719,1,SOHO,41 TAX CLASS 4 - OTHER                     ,155 MERCER STREET,10012
717,ridge_alpha_100000,90000000.0,3376140.071534303,86623859.9284657,86623859.9284657,1,TRIBECA,23 LOFT BUILDINGS                          ,52 VARICK STREET,10013
6180,ridge_alpha_100000,87500000.0,2126407.7703109845,85373592.22968902,85373592.22968902,3,BROOKLYN HEIGHTS,26 OTHER HOTELS                            ,107 COLUMBIA HEIGHTS,11201
567,ridge_alpha_100000,90000000.0,5321750.729611923,84678249.27038808,84678249.27038808,1,MIDTOWN CBD,21 OFFICE BUILDINGS                        ,292 MADISON AVENUE,10017
566,ridge_alpha_100000,90000000.0,5321750.729611923,84678249.27038808,84678249.27038808,1,MIDTOWN CBD,21 OFFICE BUILDINGS                        ,292 MADISON AVENUE,10017
585,ridge_alpha_100000,86000000.0,1590864.8335952465,84409135.16640475,84409135.16640475,1,MIDTOWN EAST,07 RENTALS - WALKUP APARTMENTS             ,428 EAST 58TH   STREET,10022
