row_id,model,sale_price,predicted_price,residual,absolute_residual,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,ADDRESS,ZIP CODE
570,ridge_alpha_10000,2210000000.0,680915761.8505844,1529084238.1494155,1529084238.1494155,1,MIDTOWN CBD,21 OFFICE BUILDINGS                        ,245 PARK AVENUE,10167
108,ridge_alpha_10000,1040000000.0,597177883.9177307,442822116.0822693,442822116.0822693,1,FINANCIAL,21 OFFICE BUILDINGS                        ,60 WALL STREET,10005
513,ridge_alpha_10000,620000000.0,188358643.81990016,431641356.18009984,431641356.18009984,1,KIPS BAY,08 RENTALS - ELEVATOR APARTMENTS           ,460-520 2ND AVENUE,10016
599,ridge_alpha_10000,268124175.0,20140970.204787362,247983204.79521263,247983204.79521263,1,MIDTOWN WEST,21 OFFICE BUILDINGS                        ,1706-1720 BROADWAY,10019
106,ridge_alpha_10000,652000000.0,472384462.90837395,179615537.09162605,179615537.09162605,1,FINANCIAL,21 OFFICE BUILDINGS                        ,85 BROAD STREET,10004
93,ridge_alpha_10000,565000000.0,393138139.2927722,171861860.70722783,171861860.70722783,1,FASHION,21 OFFICE BUILDINGS                        ,1250 BROADWAY,10001
505,ridge_alpha_10000,330000000.0,189073854.37652236,140926145.62347764,140926145.62347764,1,JAVITS CENTER,21 OFFICE BUILDINGS                        ,433-447 NINTH AVENUE,10001
18490,ridge_alpha_10000,257500000.0,117686630.79187484,139813369.20812517,139813369.20812517,4,LONG ISLAND CITY,27 FACTORIES                               ,31-00 47TH   AVENUE,11101
882,ridge_alpha_10000,172500000.0,35113475.62216847,137386524.37783152,137386524.37783152,1,UPPER WEST SIDE (79-96),08 RENTALS - ELEVATOR APARTMENTS           ,21 WEST 86TH   STREET,10024
104,ridge_alpha_10000,239114603.0,116388980.73193066,122725622.26806934,122725622.26806934,1,FINANCIAL,08 RENTALS - ELEVATOR APARTMENTS           ,63 WALL STREET,10005
58,ridge_alpha_10000,141500000.0,21157535.080892522,120342464.91910748,120342464.91910748,1,CIVIC CENTER,07 RENTALS - WALKUP APARTMENTS             ,41 WHITE STREET,10013
7826,ridge_alpha_10000,154250000.0,56139722.78996582,98110277.21003418,98110277.21003418,3,DOWNTOWN-FULTON MALL,11A CONDO-RENTALS                           ,236 LIVINGSTON STREET,11201
155,ridge_alpha_10000,153000000.0,56046265.34187982,96953734.65812019,96953734.65812019,1,GREENWICH VILLAGE-CENTRAL,21 OFFICE BUILDINGS                        ,34-42 W 14 STREET,10011
39,ridge_alpha_10000,107250000.0,17548832.275879923,89701167.72412008,89701167.72412008,1,CHELSEA,22 STORE BUILDINGS                         ,258 8 AVENUE,10011
502,ridge_alpha_10000,124700000.0,35004111.1984909,89695888.8015091,89695888.8015091,1,JAVITS CENTER,21 OFFICE BUILDINGS                        ,504-514 WEST 34TH   STREET,10001
118,ridge_alpha_10000,126000000.0,36897706.839948736,89102293.16005126,89102293.16005126,1,FLATIRON,21 OFFICE BUILDINGS                        ,31 WEST 27TH STREET,10001
515,ridge_alpha_10000,174000000.0,96551577.2872599,77448422.7127401,77448422.7127401,1,KIPS BAY,26 OTHER HOTELS                            ,340 EAST 24TH   STREET,10010
105,ridge_alpha_10000,182391612.0,105662079.56397682,76729532.43602318,76729532.43602318,1,FINANCIAL,08 RENTALS - ELEVATOR APARTMENTS           ,67 WALL STREET,10005
585,ridge_alpha_10000,86000000.0,9290246.738304045,76709753.26169595,76709753.26169595,1,MIDTOWN EAST,07 RENTALS - WALKUP APARTMENTS             ,428 EAST 58TH   STREET,10022
15012,ridge_alpha_10000,125000000.0,49319462.82542235,75680537.17457765,75680537.17457765,4,ELMHURST,08 RENTALS - ELEVATOR APARTMENTS           ,90-02 QUEENS BOULEVARD,11373
112,ridge_alpha_10000,203345000.0,131494953.95143078,71850046.04856922,71850046.04856922,1,FINANCIAL,25 LUXURY HOTELS                           ,133 GREENWICH STREET,10006
193,ridge_alpha_10000,205961801.0,137661934.57623148,68299866.42376852,68299866.42376852,1,GREENWICH VILLAGE-WEST,21 OFFICE BUILDINGS                        ,95 MORTON STREET,10014
714,ridge_alpha_10000,93000000.0,26017469.186116386,66982530.81388362,66982530.81388362,1,SOHO,41 TAX CLASS 4 - OTHER                     ,155 MERCER STREET,10012
854,ridge_alpha_10000,145000000.0,78682892.47936669,66317107.52063331,66317107.52063331,1,UPPER WEST SIDE (59-79),26 OTHER HOTELS                            ,305 WEST END AVENUE,10023
769,ridge_alpha_10000,79500000.0,15373335.29778693,64126664.70221307,64126664.70221307,1,UPPER EAST SIDE (59-79),21 OFFICE BUILDINGS                        ,19 EAST 64TH   STREET,10065
18500,ridge_alpha_10000,65831493.0,2949662.0310457256,62881830.96895427,62881830.96895427,4,LONG ISLAND CITY,29 COMMERCIAL GARAGES                      ,22-12 JACKSON AVENUE,11101
900,ridge_alpha_10000,86500000.0,24969182.017993424,61530817.98200658,61530817.98200658,1,UPPER WEST SIDE (96-116),08 RENTALS - ELEVATOR APARTMENTS           ,915 WEST END AVENUE,10025
46,ridge_alpha_10000,92007576.0,30477536.83704527,61530039.16295473,61530039.16295473,1,CHELSEA,26 OTHER HOTELS                            ,216-222 WEST 23RD   STREET,10011
9722,ridge_alpha_10000,68000000.0,8762963.279803127,59237036.72019687,59237036.72019687,3,FORT GREENE,22 STORE BUILDINGS                         ,633-635 FULTON ST,11201
2186,ridge_alpha_10000,110000000.0,52834564.90180088,57165435.09819912,57165435.09819912,2,KINGSBRIDGE HTS/UNIV HTS,32 HOSPITAL AND HEALTH FACILITIES          ,100 WEST KINGSBRIDGE RD,10468
488,ridge_alpha_10000,63600000.0,8051215.678709114,55548784.32129089,55548784.32129089,1,INWOOD,07 RENTALS - WALKUP APARTMENTS             ,109 SHERMAN AVENUE,10034
717,ridge_alpha_10000,90000000.0,37834654.5613806,52165345.4386194,52165345.4386194,1,TRIBECA,23 LOFT BUILDINGS                          ,52 VARICK STREET,10013
17816,ridge_alpha_10000,85091472.0,33301544.70996963,51789927.290030375,51789927.290030375,4,JACKSON HEIGHTS,08 RENTALS - ELEVATOR APARTMENTS           ,73-12 35TH AVENUE,11372
765,ridge_alpha_10000,61500000.0,9948499.442547794,51551500.5574522,51551500.5574522,1,UPPER EAST SIDE (59-79),14 RENTALS - 4-10 UNIT                     ,715 MADISON AVENUE,10065
666,ridge_alpha_10000,83000000.0,32066225.44738817,50933774.55261183,50933774.55261183,1,MIDTOWN WEST,31 COMMERCIAL VACANT LAND                  ,12 WEST 55TH   STREET,10019
11700,ridge_alpha_10000,84000000.0,34073043.78496437,49926956.21503563,49926956.21503563,3,PARK SLOPE,38 ASYLUMS AND HOMES                       ,1 PROSPECT PARK WEST,11215
