row_id,model,sale_price,predicted_price,residual,absolute_residual,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,ADDRESS,ZIP CODE
27,ridge_alpha_10000,4600000.0,12774811.267958436,-8174811.267958436,8174811.267958436,1,CHELSEA,08 RENTALS - ELEVATOR APARTMENTS           ,559 WEST 23RD   STREET,10011
120,ridge_alpha_10000,1159531.0,9281969.655226665,-8122438.655226665,8122438.655226665,1,FLATIRON,21 OFFICE BUILDINGS                        ,11-13 EAST 26TH   STREET,10010
12497,ridge_alpha_10000,1669345.0,9481509.543250376,-7812164.543250376,7812164.543250376,3,WILLIAMSBURG-EAST,08 RENTALS - ELEVATOR APARTMENTS           ,140 JOHNSON AVENUE,11206
5,ridge_alpha_10000,10350000.0,17878729.333983257,-7528729.333983257,7528729.333983257,1,ALPHABET CITY,08 RENTALS - ELEVATOR APARTMENTS           ,530-532 EAST 5TH STREET,10009
954,ridge_alpha_10000,5650000.0,13175112.47714941,-7525112.47714941,7525112.47714941,1,WASHINGTON HEIGHTS UPPER,08 RENTALS - ELEVATOR APARTMENTS           ,4441 BROADWAY,10040
503,ridge_alpha_10000,5000000.0,12073869.9360087,-7073869.936008699,7073869.936008699,1,JAVITS CENTER,21 OFFICE BUILDINGS                        ,522 WEST 37TH   STREET,10018
480,ridge_alpha_10000,1540000.0,8608699.383755483,-7068699.383755483,7068699.383755483,1,HARLEM-WEST,08 RENTALS - ELEVATOR APARTMENTS           ,606 WEST 137 STREET,10031
63,ridge_alpha_10000,3150000.0,10194102.564388875,-7044102.564388875,7044102.564388875,1,CIVIC CENTER,21 OFFICE BUILDINGS                        ,85 WORTH,10013
820,ridge_alpha_10000,15800000.0,22530701.77527409,-6730701.7752740905,6730701.7752740905,1,UPPER EAST SIDE (79-96),08 RENTALS - ELEVATOR APARTMENTS           ,1442 LEXINGTON AVENUE,10128
59,ridge_alpha_10000,15000000.0,21555207.727323845,-6555207.727323845,6555207.727323845,1,CIVIC CENTER,08 RENTALS - ELEVATOR APARTMENTS           ,23 PARK PLACE,10007
850,ridge_alpha_10000,9050000.0,15316414.579786966,-6266414.579786966,6266414.579786966,1,UPPER WEST SIDE (59-79),08 RENTALS - ELEVATOR APARTMENTS           ,23 WEST 69TH   STREET,10023
310,ridge_alpha_10000,5020000.0,11100293.333803361,-6080293.333803361,6080293.333803361,1,HARLEM-CENTRAL,08 RENTALS - ELEVATOR APARTMENTS           ,60 WEST 142 STREET,10037
306,ridge_alpha_10000,5020000.0,11072289.645836068,-6052289.645836068,6052289.645836068,1,HARLEM-CENTRAL,08 RENTALS - ELEVATOR APARTMENTS           ,45 WEST 139 STREET,10037
678,ridge_alpha_10000,7463000.0,13486519.293823104,-6023519.293823104,6023519.293823104,1,MURRAY HILL,08 RENTALS - ELEVATOR APARTMENTS           ,121 EAST 37TH   STREET,10016
12563,ridge_alpha_10000,20248000.0,26252655.849611145,-6004655.8496111445,6004655.8496111445,3,WILLIAMSBURG-NORTH,26 OTHER HOTELS                            ,160 NORTH 12TH STREET,11249
70,ridge_alpha_10000,15093194.0,21030175.088005222,-5936981.088005222,5936981.088005222,1,CLINTON,08 RENTALS - ELEVATOR APARTMENTS           ,409 WEST 45TH STREET,10036
190,ridge_alpha_10000,12576515.0,18474350.318228655,-5897835.318228655,5897835.318228655,1,GREENWICH VILLAGE-WEST,08 RENTALS - ELEVATOR APARTMENTS           ,80 GROVE STREET,10014
11675,ridge_alpha_10000,171875.0,5957593.936061099,-5785718.936061099,5785718.936061099,3,PARK SLOPE,07 RENTALS - WALKUP APARTMENTS             ,70 7TH AVENUE,11217
773,ridge_alpha_10000,5200000.0,10947125.756647334,-5747125.7566473335,5747125.7566473335,1,UPPER EAST SIDE (59-79),21 OFFICE BUILDINGS                        ,219 EAST 60TH   STREET,10022
96,ridge_alpha_10000,5000000.0,10462354.39396975,-5462354.39396975,5462354.39396975,1,FASHION,23 LOFT BUILDINGS                          ,260 WEST 36TH   STREET,10018
771,ridge_alpha_10000,730000.0,5902724.851508547,-5172724.851508547,5172724.851508547,1,UPPER EAST SIDE (59-79),21 OFFICE BUILDINGS                        ,115 EAST 61ST   STREET,10065
20,ridge_alpha_10000,416790.0,5499164.862216782,-5082374.862216782,5082374.862216782,1,CHELSEA,07 RENTALS - WALKUP APARTMENTS             ,219 WEST 15TH STREET,10011
2086,ridge_alpha_10000,30000.0,4959306.174380556,-4929306.174380556,4929306.174380556,2,HIGHBRIDGE/MORRIS HEIGHTS,08 RENTALS - ELEVATOR APARTMENTS           ,1200 WOODYCREST AVE,10452
501,ridge_alpha_10000,4840000.0,9750059.866623161,-4910059.866623161,4910059.866623161,1,JAVITS CENTER,07 RENTALS - WALKUP APARTMENTS             ,406 WEST 39TH STREET,10018
21,ridge_alpha_10000,630370.0,5499164.862216898,-4868794.862216898,4868794.862216898,1,CHELSEA,07 RENTALS - WALKUP APARTMENTS             ,219 WEST 15TH STREET,10011
115,ridge_alpha_10000,489854.0,5321474.324505565,-4831620.324505565,4831620.324505565,1,FLATIRON,08 RENTALS - ELEVATOR APARTMENTS           ,9 EAST 16TH   STREET,10003
849,ridge_alpha_10000,660000.0,5487359.782981729,-4827359.782981729,4827359.782981729,1,UPPER WEST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS             ,45 RIVERSIDE DRIVE,10024
116,ridge_alpha_10000,576299.0,5321474.324505611,-4745175.324505611,4745175.324505611,1,FLATIRON,08 RENTALS - ELEVATOR APARTMENTS           ,9 EAST 16TH   STREET,10003
776,ridge_alpha_10000,52500.0,4713138.895286253,-4660638.895286253,4660638.895286253,1,UPPER EAST SIDE (59-79),22 STORE BUILDINGS                         ,1115 LEXINGTON AVENUE,10075
412,ridge_alpha_10000,7300000.0,11959733.516352624,-4659733.516352624,4659733.516352624,1,HARLEM-EAST,08 RENTALS - ELEVATOR APARTMENTS           ,104 EAST 116TH STREET,10029
11302,ridge_alpha_10000,4100000.0,8581194.012464177,-4481194.012464177,4481194.012464177,3,OCEAN PARKWAY-NORTH,08 RENTALS - ELEVATOR APARTMENTS           ,1296 OCEAN PARKWAY,11230
17926,ridge_alpha_10000,315000.0,4764037.192163894,-4449037.192163894,4449037.192163894,4,JAMAICA,33 EDUCATIONAL FACILITIES                  ,87-74 172ND STREET,11432
7844,ridge_alpha_10000,1950000.0,6351229.490650823,-4401229.490650823,4401229.490650823,3,DOWNTOWN-METROTECH,30 WAREHOUSES                              ,171 CONCORD STREET,11201
950,ridge_alpha_10000,7750000.0,12133308.130689941,-4383308.130689941,4383308.130689941,1,WASHINGTON HEIGHTS UPPER,08 RENTALS - ELEVATOR APARTMENTS           ,558 WEST 193 STREET,10040
18484,ridge_alpha_10000,337333.0,4709372.232250851,-4372039.232250851,4372039.232250851,4,LONG ISLAND CITY,21 OFFICE BUILDINGS                        ,25-34 JACKSON AVENUE,11101
