row_id,model,sale_price,predicted_price,residual,absolute_residual,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,ADDRESS,ZIP CODE
585,ridge_alpha_100,86000000.0,6583840.636609547,79416159.36339045,79416159.36339045,1,MIDTOWN EAST,07 RENTALS - WALKUP APARTMENTS             ,428 EAST 58TH   STREET,10022
17319,ridge_alpha_100,78000000.0,3104002.1072976384,74895997.89270236,74895997.89270236,4,HOLLIS,30 WAREHOUSES                              ,184-10 JAMAICA AVENUE,11423
666,ridge_alpha_100,83000000.0,8702329.275505533,74297670.72449447,74297670.72449447,1,MIDTOWN WEST,31 COMMERCIAL VACANT LAND                  ,12 WEST 55TH   STREET,10019
11700,ridge_alpha_100,84000000.0,11679738.463074718,72320261.53692529,72320261.53692529,3,PARK SLOPE,38 ASYLUMS AND HOMES                       ,1 PROSPECT PARK WEST,11215
598,ridge_alpha_100,83126000.0,11231546.444181599,71894453.55581841,71894453.55581841,1,MIDTOWN WEST,21 OFFICE BUILDINGS                        ,250 WEST 54TH   STREET,10019
44,ridge_alpha_100,139725000.0,68204987.3914123,71520012.6085877,71520012.6085877,1,CHELSEA,25 LUXURY HOTELS                           ,152 WEST 26TH STREET,10001
17816,ridge_alpha_100,85091472.0,13721699.850664917,71369772.14933509,71369772.14933509,4,JACKSON HEIGHTS,08 RENTALS - ELEVATOR APARTMENTS           ,73-12 35TH AVENUE,11372
567,ridge_alpha_100,90000000.0,20091351.928513248,69908648.07148676,69908648.07148676,1,MIDTOWN CBD,21 OFFICE BUILDINGS                        ,292 MADISON AVENUE,10017
566,ridge_alpha_100,90000000.0,20091351.928513248,69908648.07148676,69908648.07148676,1,MIDTOWN CBD,21 OFFICE BUILDINGS                        ,292 MADISON AVENUE,10017
118,ridge_alpha_100,126000000.0,56473689.89299415,69526310.10700585,69526310.10700585,1,FLATIRON,21 OFFICE BUILDINGS                        ,31 WEST 27TH STREET,10001
769,ridge_alpha_100,79500000.0,12551692.530391224,66948307.469608776,66948307.469608776,1,UPPER EAST SIDE (59-79),21 OFFICE BUILDINGS                        ,19 EAST 64TH   STREET,10065
9722,ridge_alpha_100,68000000.0,1898146.8749100035,66101853.125089996,66101853.125089996,3,FORT GREENE,22 STORE BUILDINGS                         ,633-635 FULTON ST,11201
18500,ridge_alpha_100,65831493.0,2298077.0294472286,63533415.97055277,63533415.97055277,4,LONG ISLAND CITY,29 COMMERCIAL GARAGES                      ,22-12 JACKSON AVENUE,11101
596,ridge_alpha_100,62390625.0,991941.9575976648,61398683.042402335,61398683.042402335,1,MIDTOWN WEST,08 RENTALS - ELEVATOR APARTMENTS           ,201 WEST 54TH STREET,10019
7829,ridge_alpha_100,76500000.0,15267754.674748454,61232245.32525155,61232245.32525155,3,DOWNTOWN-FULTON MALL,21 OFFICE BUILDINGS                        ,1 BOERUM PLACE,11201
900,ridge_alpha_100,86500000.0,25644502.719435524,60855497.28056447,60855497.28056447,1,UPPER WEST SIDE (96-116),08 RENTALS - ELEVATOR APARTMENTS           ,915 WEST END AVENUE,10025
602,ridge_alpha_100,68000000.0,7973756.705170229,60026243.29482977,60026243.29482977,1,MIDTOWN WEST,21 OFFICE BUILDINGS                        ,15 WEST 44TH   STREET,10036
488,ridge_alpha_100,63600000.0,4227823.359633544,59372176.64036646,59372176.64036646,1,INWOOD,07 RENTALS - WALKUP APARTMENTS             ,109 SHERMAN AVENUE,10034
21263,ridge_alpha_100,58070000.0,229040.06317307163,57840959.93682693,57840959.93682693,4,SO. JAMAICA-BAISLEY PARK,26 OTHER HOTELS                            ,138-10 135TH   AVENUE,11436
7824,ridge_alpha_100,65000000.0,9259392.522223007,55740607.47777699,55740607.47777699,3,DOWNTOWN-FULTON FERRY,35 INDOOR PUBLIC AND CULTURAL FACILITIES   ,61 ADAMS STREET,11201
765,ridge_alpha_100,61500000.0,7327179.205690815,54172820.794309184,54172820.794309184,1,UPPER EAST SIDE (59-79),14 RENTALS - 4-10 UNIT                     ,715 MADISON AVENUE,10065
148,ridge_alpha_100,72200000.0,19277876.27038124,52922123.72961876,52922123.72961876,1,GREENWICH VILLAGE-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,85 EAST 10TH STREET,10003
6180,ridge_alpha_100,87500000.0,35786793.107801326,51713206.892198674,51713206.892198674,3,BROOKLYN HEIGHTS,26 OTHER HOTELS                            ,107 COLUMBIA HEIGHTS,11201
717,ridge_alpha_100,90000000.0,38677297.55684119,51322702.44315881,51322702.44315881,1,TRIBECA,23 LOFT BUILDINGS                          ,52 VARICK STREET,10013
102,ridge_alpha_100,51000000.0,1480962.0645110258,49519037.93548898,49519037.93548898,1,FASHION,26 OTHER HOTELS                            ,6 WEST 32ND STREET,10001
1577,ridge_alpha_100,51250000.0,2827595.7972579077,48422404.20274209,48422404.20274209,2,BRONXDALE,07 RENTALS - WALKUP APARTMENTS             ,2700 BRONX PARK EAST,10467
854,ridge_alpha_100,145000000.0,98558284.9408488,46441715.0591512,46441715.0591512,1,UPPER WEST SIDE (59-79),26 OTHER HOTELS                            ,305 WEST END AVENUE,10023
136,ridge_alpha_100,52400621.0,6313982.606158295,46086638.393841706,46086638.393841706,1,GRAMERCY,23 LOFT BUILDINGS                          ,331 PARK AVENUE SOUTH,10010
665,ridge_alpha_100,53000000.0,7652718.1606991,45347281.8393009,45347281.8393009,1,MIDTOWN WEST,26 OTHER HOTELS                            ,47 WEST 43RD   STREET,10036
18513,ridge_alpha_100,54990000.0,9815095.661831213,45174904.338168785,45174904.338168785,4,LONG ISLAND CITY,30 WAREHOUSES                              ,48-49 35TH   STREET,11101
2327,ridge_alpha_100,78137536.0,34682975.75168639,43454560.24831361,43454560.24831361,2,MELROSE/CONCOURSE,08 RENTALS - ELEVATOR APARTMENTS           ,225-255 EAST 149TH STREET,10451
12370,ridge_alpha_100,45839605.0,3849548.9426766317,41990056.05732337,41990056.05732337,3,SUNSET PARK,07 RENTALS - WALKUP APARTMENTS             ,364 55TH   STREET,11220
