row,score,flagged
1345,0.813187,0
1346,0.360956,0
1347,0.360956,0
1348,0.360956,0
1349,0.360956,0
1350,0.357586,0
1351,0.360956,0
1352,0.845800,0
1353,0.681936,0
1354,1.305083,0
1355,1.343092,0
1356,2.470150,1
1357,2.038398,0
1358,2.985306,1
1359,0.602478,0
1360,2.140971,0
1361,2.120042,0
1362,2.108633,0
1363,1.700086,0
1364,1.724523,0
1365,1.046037,0
1366,0.625762,0
1367,4.469548,1
1368,1.552794,0
1369,1.591911,0
1370,0.109449,0
1371,0.261927,0
1372,0.729678,0
1373,0.357493,0
1374,0.964816,0
1375,2.379353,1
1376,0.378947,0
1377,0.376661,0
1378,1.018349,0
1379,1.308766,0
1380,1.011576,0
1381,1.011598,0
1382,1.011598,0
1383,1.306140,0
1384,1.305415,0
1385,0.332622,0
1386,1.308052,0
1387,0.527129,0
1388,0.521119,0
1389,0.369849,0
1390,0.687721,0
1391,0.520974,0
1392,1.012772,0
1393,1.947683,0
1394,1.010811,0
1395,1.011723,0
1396,1.305142,0
1397,1.306426,0
1398,2.111851,0
1399,1.304805,0
1400,0.521639,0
1401,2.112275,0
1402,1.306061,0
1403,0.518676,0
1404,1.323644,0
1405,1.021521,0
1406,1.184577,0
1407,1.185118,0
1408,1.634374,0
1409,2.265890,1
1410,1.166758,0
1411,2.356224,1
1412,1.730807,0
1413,1.529807,0
1414,0.390196,0
1415,1.167289,0
1416,4.896053,1
1417,0.360169,0
1418,0.965697,0
1419,0.354374,0
1420,0.328975,0
1421,1.957898,0
1422,0.847098,0
1423,1.015784,0
1424,0.531669,0
1425,0.807150,0
1426,0.332436,0
1427,0.854180,0
1428,0.646674,0
1429,0.136466,0
1430,0.332632,0
1431,0.143739,0
1432,0.694001,0
1433,0.694001,0
1434,0.376861,0
1435,0.483691,0
1436,0.699325,0
1437,0.697609,0
1438,0.698421,0
1439,0.692314,0
1440,0.693535,0
1441,0.332022,0
1442,0.969347,0
1443,0.141153,0
1444,0.335842,0
1445,0.334638,0
1446,0.326434,0
1447,0.190978,0
1448,0.333197,0
1449,0.378226,0
1450,0.193389,0
1451,0.332880,0
1452,0.647678,0
1453,0.336797,0
1454,0.692313,0
1455,0.810074,0
1456,0.693976,0
1457,0.689971,0
1458,0.341221,0
1459,0.198225,0
1460,0.199519,0
1461,0.532600,0
1462,0.485779,0
1463,0.487230,0
1464,0.514883,0
1465,1.310739,0
1466,0.646653,0
1467,0.484861,0
1468,0.487950,0
1469,0.131905,0
1470,0.330915,0
1471,0.333667,0
1472,0.334430,0
1473,0.205431,0
1474,0.196724,0
1475,0.853605,0
1476,0.227431,0
1477,0.197802,0
1478,0.338064,0
1479,0.228203,0
1480,0.227648,0
1481,0.330054,0
1482,0.332885,0
1483,0.332885,0
1484,0.332885,0
1485,0.187526,0
1486,1.376863,0
1487,1.376863,0
1488,0.487960,0
1489,0.526945,0
1490,0.366631,0
1491,0.636323,0
1492,1.010275,0
1493,0.519382,0
1494,0.331462,0
1495,0.522684,0
