row_id,model,sale_price,predicted_price,residual,absolute_residual,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,ADDRESS,ZIP CODE
108,ridge_alpha_1000,1040000000.0,1815310145.1898477,-775310145.1898477,775310145.1898477,1,FINANCIAL,21 OFFICE BUILDINGS                        ,60 WALL STREET,10005
570,ridge_alpha_1000,2210000000.0,2504246155.596379,-294246155.5963788,294246155.5963788,1,MIDTOWN CBD,21 OFFICE BUILDINGS                        ,245 PARK AVENUE,10167
571,ridge_alpha_1000,62750000.0,300951061.0847421,-238201061.08474213,238201061.08474213,1,MIDTOWN CBD,21 OFFICE BUILDINGS                        ,145 EAST 57TH   STREET,10022
569,ridge_alpha_1000,155000000.0,365199841.6789835,-210199841.6789835,210199841.6789835,1,MIDTOWN CBD,21 OFFICE BUILDINGS                        ,551 MADISON AVENUE,10022
154,ridge_alpha_1000,109000000.0,318402605.80429155,-209402605.80429155,209402605.80429155,1,GREENWICH VILLAGE-CENTRAL,21 OFFICE BUILDINGS                        ,817 BROADWAY,10003
718,ridge_alpha_1000,109915000.0,211658818.32585585,-101743818.32585585,101743818.32585585,1,TRIBECA,25 LUXURY HOTELS                           ,370 CANAL STREET,10013
94,ridge_alpha_1000,54000000.0,135830377.01489186,-81830377.01489186,81830377.01489186,1,FASHION,21 OFFICE BUILDINGS                        ,53 WEST 36TH   STREET,10018
92,ridge_alpha_1000,108000000.0,179973726.41176674,-71973726.41176674,71973726.41176674,1,FASHION,21 OFFICE BUILDINGS                        ,240 WEST 35TH STREET,10001
107,ridge_alpha_1000,3288000.0,68827864.7331992,-65539864.733199194,65539864.733199194,1,FINANCIAL,21 OFFICE BUILDINGS                        ,88 PINE STREET,10005
151,ridge_alpha_1000,25001000.0,86761896.98888364,-61760896.988883644,61760896.988883644,1,GREENWICH VILLAGE-CENTRAL,08 RENTALS - ELEVATOR APARTMENTS           ,11-15 WEST 8TH STREET,10011
693,ridge_alpha_1000,118000000.0,176292743.5596727,-58292743.55967271,58292743.55967271,1,MURRAY HILL,26 OTHER HOTELS                            ,150 EAST 34TH   STREET,10016
28,ridge_alpha_1000,2341975.0,57153391.004180655,-54811416.004180655,54811416.004180655,1,CHELSEA,08 RENTALS - ELEVATOR APARTMENTS           ,155 WEST 18TH,10011
133,ridge_alpha_1000,11800000.0,66461924.88892672,-54661924.88892672,54661924.88892672,1,GRAMERCY,08 RENTALS - ELEVATOR APARTMENTS           ,153 EAST 26TH   STREET,10010
