row_id,model,sale_price,predicted_price,residual,absolute_residual,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,ADDRESS,ZIP CODE
570,ridge_alpha_10000,2210000000.0,377790498.6478452,1832209501.3521547,1832209501.3521547,1,MIDTOWN CBD,21 OFFICE BUILDINGS                        ,245 PARK AVENUE,10167
108,ridge_alpha_10000,1040000000.0,297847070.5905981,742152929.4094019,742152929.4094019,1,FINANCIAL,21 OFFICE BUILDINGS                        ,60 WALL STREET,10005
106,ridge_alpha_10000,652000000.0,112393068.55769281,539606931.4423072,539606931.4423072,1,FINANCIAL,21 OFFICE BUILDINGS                        ,85 BROAD STREET,10004
93,ridge_alpha_10000,565000000.0,45340631.43827886,519659368.56172115,519659368.56172115,1,FASHION,21 OFFICE BUILDINGS                        ,1250 BROADWAY,10001
513,ridge_alpha_10000,620000000.0,209858039.18383384,410141960.81616616,410141960.81616616,1,KIPS BAY,08 RENTALS - ELEVATOR APARTMENTS           ,460-520 2ND AVENUE,10016
599,ridge_alpha_10000,268124175.0,1390314.2437508227,266733860.7562492,266733860.7562492,1,MIDTOWN WEST,21 OFFICE BUILDINGS                        ,1706-1720 BROADWAY,10019
18490,ridge_alpha_10000,257500000.0,8658738.814229816,248841261.18577018,248841261.18577018,4,LONG ISLAND CITY,27 FACTORIES                               ,31-00 47TH   AVENUE,11101
505,ridge_alpha_10000,330000000.0,93880366.02351527,236119633.97648472,236119633.97648472,1,JAVITS CENTER,21 OFFICE BUILDINGS                        ,433-447 NINTH AVENUE,10001
515,ridge_alpha_10000,174000000.0,27228761.30658723,146771238.69341278,146771238.69341278,1,KIPS BAY,26 OTHER HOTELS                            ,340 EAST 24TH   STREET,10010
882,ridge_alpha_10000,172500000.0,32885012.501730565,139614987.49826944,139614987.49826944,1,UPPER WEST SIDE (79-96),08 RENTALS - ELEVATOR APARTMENTS           ,21 WEST 86TH   STREET,10024
58,ridge_alpha_10000,141500000.0,8084714.634634977,133415285.36536503,133415285.36536503,1,CIVIC CENTER,07 RENTALS - WALKUP APARTMENTS             ,41 WHITE STREET,10013
155,ridge_alpha_10000,153000000.0,21671998.50978957,131328001.49021043,131328001.49021043,1,GREENWICH VILLAGE-CENTRAL,21 OFFICE BUILDINGS                        ,34-42 W 14 STREET,10011
193,ridge_alpha_10000,205961801.0,75431591.50187124,130530209.49812876,130530209.49812876,1,GREENWICH VILLAGE-WEST,21 OFFICE BUILDINGS                        ,95 MORTON STREET,10014
7826,ridge_alpha_10000,154250000.0,24087254.849385623,130162745.15061438,130162745.15061438,3,DOWNTOWN-FULTON MALL,11A CONDO-RENTALS                           ,236 LIVINGSTON STREET,11201
104,ridge_alpha_10000,239114603.0,111028819.47191876,128085783.52808124,128085783.52808124,1,FINANCIAL,08 RENTALS - ELEVATOR APARTMENTS           ,63 WALL STREET,10005
573,ridge_alpha_10000,131667000.0,10654645.743762748,121012354.25623725,121012354.25623725,1,MIDTOWN CBD,22 STORE BUILDINGS                         ,727 5TH AVENUE,10022
854,ridge_alpha_10000,145000000.0,26065986.41060658,118934013.58939342,118934013.58939342,1,UPPER WEST SIDE (59-79),26 OTHER HOTELS                            ,305 WEST END AVENUE,10023
7843,ridge_alpha_10000,135000000.0,21250707.828702487,113749292.17129752,113749292.17129752,3,DOWNTOWN-METROTECH,26 OTHER HOTELS                            ,90 SANDS STREET,11201
15012,ridge_alpha_10000,125000000.0,12125426.964949703,112874573.0350503,112874573.0350503,4,ELMHURST,08 RENTALS - ELEVATOR APARTMENTS           ,90-02 QUEENS BOULEVARD,11373
502,ridge_alpha_10000,124700000.0,12076170.642841987,112623829.357158,112623829.357158,1,JAVITS CENTER,21 OFFICE BUILDINGS                        ,504-514 WEST 34TH   STREET,10001
19873,ridge_alpha_10000,139874900.0,28731829.860634767,111143070.13936523,111143070.13936523,4,REGO PARK,21 OFFICE BUILDINGS                        ,95-25 QUEENS BOULEVARD,11374
105,ridge_alpha_10000,182391612.0,75490947.60730368,106900664.39269632,106900664.39269632,1,FINANCIAL,08 RENTALS - ELEVATOR APARTMENTS           ,67 WALL STREET,10005
118,ridge_alpha_10000,126000000.0,24034448.334732633,101965551.66526736,101965551.66526736,1,FLATIRON,21 OFFICE BUILDINGS                        ,31 WEST 27TH STREET,10001
39,ridge_alpha_10000,107250000.0,6177716.234937996,101072283.765062,101072283.765062,1,CHELSEA,22 STORE BUILDINGS                         ,258 8 AVENUE,10011
2186,ridge_alpha_10000,110000000.0,9705047.784841603,100294952.2151584,100294952.2151584,2,KINGSBRIDGE HTS/UNIV HTS,32 HOSPITAL AND HEALTH FACILITIES          ,100 WEST KINGSBRIDGE RD,10468
34,ridge_alpha_10000,150000000.0,55766097.144994706,94233902.8550053,94233902.8550053,1,CHELSEA,21 OFFICE BUILDINGS                        ,119 WEST 25TH   STREET,10001
44,ridge_alpha_10000,139725000.0,46412876.379656166,93312123.62034383,93312123.62034383,1,CHELSEA,25 LUXURY HOTELS                           ,152 WEST 26TH STREET,10001
113,ridge_alpha_10000,93550000.0,1816070.0448893488,91733929.95511065,91733929.95511065,1,FINANCIAL,26 OTHER HOTELS                            ,52 WILLIAM STREET,10005
46,ridge_alpha_10000,92007576.0,1290161.9774061868,90717414.02259381,90717414.02259381,1,CHELSEA,26 OTHER HOTELS                            ,216-222 WEST 23RD   STREET,10011
112,ridge_alpha_10000,203345000.0,120210457.4744057,83134542.5255943,83134542.5255943,1,FINANCIAL,25 LUXURY HOTELS                           ,133 GREENWICH STREET,10006
714,ridge_alpha_10000,93000000.0,10099091.552509993,82900908.44749,82900908.44749,1,SOHO,41 TAX CLASS 4 - OTHER                     ,155 MERCER STREET,10012
585,ridge_alpha_10000,86000000.0,4603882.100476771,81396117.89952323,81396117.89952323,1,MIDTOWN EAST,07 RENTALS - WALKUP APARTMENTS             ,428 EAST 58TH   STREET,10022
7837,ridge_alpha_10000,138106368.0,58655432.3375279,79450935.6624721,79450935.6624721,3,DOWNTOWN-METROTECH,21 OFFICE BUILDINGS                        ,55 PROSPECT STREET,11201
101,ridge_alpha_10000,139657500.0,61405838.41005577,78251661.58994423,78251661.58994423,1,FASHION,25 LUXURY HOTELS                           ,63-67 WEST 35TH STREET,10001
666,ridge_alpha_10000,83000000.0,4947186.105642051,78052813.89435795,78052813.89435795,1,MIDTOWN WEST,31 COMMERCIAL VACANT LAND                  ,12 WEST 55TH   STREET,10019
11700,ridge_alpha_10000,84000000.0,7902582.739338547,76097417.26066145,76097417.26066145,3,PARK SLOPE,38 ASYLUMS AND HOMES                       ,1 PROSPECT PARK WEST,11215
17319,ridge_alpha_10000,78000000.0,2007353.2239470403,75992646.77605297,75992646.77605297,4,HOLLIS,30 WAREHOUSES                              ,184-10 JAMAICA AVENUE,11423
598,ridge_alpha_10000,83126000.0,7900670.973944324,75225329.02605568,75225329.02605568,1,MIDTOWN WEST,21 OFFICE BUILDINGS                        ,250 WEST 54TH   STREET,10019
17816,ridge_alpha_10000,85091472.0,10051943.476361955,75039528.52363804,75039528.52363804,4,JACKSON HEIGHTS,08 RENTALS - ELEVATOR APARTMENTS           ,73-12 35TH AVENUE,11372
769,ridge_alpha_10000,79500000.0,7140824.240080081,72359175.75991991,72359175.75991991,1,UPPER EAST SIDE (59-79),21 OFFICE BUILDINGS                        ,19 EAST 64TH   STREET,10065
6180,ridge_alpha_10000,87500000.0,15639437.55923677,71860562.44076324,71860562.44076324,3,BROOKLYN HEIGHTS,26 OTHER HOTELS                            ,107 COLUMBIA HEIGHTS,11201
900,ridge_alpha_10000,86500000.0,15363032.30856736,71136967.69143264,71136967.69143264,1,UPPER WEST SIDE (96-116),08 RENTALS - ELEVATOR APARTMENTS           ,915 WEST END AVENUE,10025
693,ridge_alpha_10000,118000000.0,47237170.07731515,70762829.92268485,70762829.92268485,1,MURRAY HILL,26 OTHER HOTELS                            ,150 EAST 34TH   STREET,10016
717,ridge_alpha_10000,90000000.0,20045609.970988255,69954390.02901174,69954390.02901174,1,TRIBECA,23 LOFT BUILDINGS                          ,52 VARICK STREET,10013
7829,ridge_alpha_10000,76500000.0,8569290.884562902,67930709.11543709,67930709.11543709,3,DOWNTOWN-FULTON MALL,21 OFFICE BUILDINGS                        ,1 BOERUM PLACE,11201
9722,ridge_alpha_10000,68000000.0,1609990.722557018,66390009.277442984,66390009.277442984,3,FORT GREENE,22 STORE BUILDINGS                         ,633-635 FULTON ST,11201
18500,ridge_alpha_10000,65831493.0,1959908.6292024853,63871584.370797515,63871584.370797515,4,LONG ISLAND CITY,29 COMMERCIAL GARAGES                      ,22-12 JACKSON AVENUE,11101
7840,ridge_alpha_10000,121313223.0,57604157.285442166,63709065.714557834,63709065.714557834,3,DOWNTOWN-METROTECH,21 OFFICE BUILDINGS                        ,77 SANDS STREET,11201
99,ridge_alpha_10000,128177800.0,66881799.33209208,61296000.66790792,61296000.66790792,1,FASHION,25 LUXURY HOTELS                           ,311 WEST 39TH   STREET,10018
602,ridge_alpha_10000,68000000.0,6725886.549290359,61274113.45070964,61274113.45070964,1,MIDTOWN WEST,21 OFFICE BUILDINGS                        ,15 WEST 44TH   STREET,10036
