row_id,model,sale_price,predicted_price,residual,absolute_residual,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,ADDRESS,ZIP CODE
566,ridge_alpha_1000,90000000.0,30086926.230622396,59913073.769377604,59913073.769377604,1,MIDTOWN CBD,21 OFFICE BUILDINGS                        ,292 MADISON AVENUE,10017
602,ridge_alpha_1000,68000000.0,8332869.895229487,59667130.10477051,59667130.10477051,1,MIDTOWN WEST,21 OFFICE BUILDINGS                        ,15 WEST 44TH   STREET,10036
488,ridge_alpha_1000,63600000.0,4126612.3648624276,59473387.63513757,59473387.63513757,1,INWOOD,07 RENTALS - WALKUP APARTMENTS             ,109 SHERMAN AVENUE,10034
19873,ridge_alpha_1000,139874900.0,81798592.22195372,58076307.77804628,58076307.77804628,4,REGO PARK,21 OFFICE BUILDINGS                        ,95-25 QUEENS BOULEVARD,11374
21263,ridge_alpha_1000,58070000.0,265034.35589110054,57804965.6441089,57804965.6441089,4,SO. JAMAICA-BAISLEY PARK,26 OTHER HOTELS                            ,138-10 135TH   AVENUE,11436
7824,ridge_alpha_1000,65000000.0,8685534.929945698,56314465.0700543,56314465.0700543,3,DOWNTOWN-FULTON FERRY,35 INDOOR PUBLIC AND CULTURAL FACILITIES   ,61 ADAMS STREET,11201
6180,ridge_alpha_1000,87500000.0,32557744.49853603,54942255.501463965,54942255.501463965,3,BROOKLYN HEIGHTS,26 OTHER HOTELS                            ,107 COLUMBIA HEIGHTS,11201
765,ridge_alpha_1000,61500000.0,6912810.4086425975,54587189.5913574,54587189.5913574,1,UPPER EAST SIDE (59-79),14 RENTALS - 4-10 UNIT                     ,715 MADISON AVENUE,10065
717,ridge_alpha_1000,90000000.0,35777077.02122596,54222922.97877404,54222922.97877404,1,TRIBECA,23 LOFT BUILDINGS                          ,52 VARICK STREET,10013
714,ridge_alpha_1000,93000000.0,38940065.51960794,54059934.48039206,54059934.48039206,1,SOHO,41 TAX CLASS 4 - OTHER                     ,155 MERCER STREET,10012
148,ridge_alpha_1000,72200000.0,18409296.44050596,53790703.55949404,53790703.55949404,1,GREENWICH VILLAGE-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,85 EAST 10TH STREET,10003
102,ridge_alpha_1000,51000000.0,1414201.0897840452,49585798.91021595,49585798.91021595,1,FASHION,26 OTHER HOTELS                            ,6 WEST 32ND STREET,10001
505,ridge_alpha_1000,330000000.0,280980285.854463,49019714.14553702,49019714.14553702,1,JAVITS CENTER,21 OFFICE BUILDINGS                        ,433-447 NINTH AVENUE,10001
1577,ridge_alpha_1000,51250000.0,3782287.978752999,47467712.021247,47467712.021247,2,BRONXDALE,07 RENTALS - WALKUP APARTMENTS             ,2700 BRONX PARK EAST,10467
105,ridge_alpha_1000,182391612.0,135081602.80889934,47310009.19110066,47310009.19110066,1,FINANCIAL,08 RENTALS - ELEVATOR APARTMENTS           ,67 WALL STREET,10005
18513,ridge_alpha_1000,54990000.0,8228387.515683644,46761612.48431636,46761612.48431636,4,LONG ISLAND CITY,30 WAREHOUSES                              ,48-49 35TH   STREET,11101
